N,P,K,temperature,humidity,ph,rainfall,label,label
15.44734308,58.32656586,88.41055952,20.44371566,12.96373698,6.666087083,96.20556648,chickpea,chickpea
63.05088854,57.29726517,83.0690001,25.56716208,9.132092514,0,89.93141823,chickpea,chickpea
49.45773284,69.68727938,70.68257151,16.28040283,18.99485943,4.982949425,79.79651742,chickpea,chickpea
32.70668955,78.54738881,66.90418635,10.84173909,9.233360952,7.282564776,96.16730084,chickpea,chickpea
37.22120928,65.46442531,72.36748647,14.40561529,14.78923621,4.469309078,99.91758774,chickpea,chickpea
28.16775677,64.00563756,77.02982754,20.06520009,28.65702406,8.166188304,79.79075409,chickpea,chickpea
173.5573538,54.0831302,83.58423301,14.35867477,20.6910922,14,71.69245281,chickpea,chickpea
54.21368547,63.87676412,81.24278588,19.26113374,14.72806881,12.76567508,72.73540901,chickpea,chickpea
39.28003592,48.48113182,87.67979104,26.78322885,22.638955,6.998846075,65.06662098,chickpea,chickpea
43.06766556,56.84313743,72.49495208,20.92459462,15.79313842,14,91.53840016,chickpea,chickpea
12.92911982,65.63281464,16.51377693,13.85097021,17.40871664,14,128.9741862,kidneybeans,kidneybeans
20.38263612,69.50720772,6.61620671,12.78505197,26.03702419,13.11593045,116.9351907,kidneybeans,kidneybeans
26.07379698,47.76645747,32.27430147,23.5200363,18.78721201,0,113.8538071,kidneybeans,kidneybeans
47.4754639,59.62193807,17.63853752,10.05354538,26.37982953,14,140.1872359,kidneybeans,kidneybeans
5.480704882,63.60321388,24.95361702,20.54031511,23.48359256,0,75.51323565,kidneybeans,kidneybeans
26.05516742,62.02662158,15.37513708,15.21332644,16.41736158,4.591685074,142.9579179,kidneybeans,kidneybeans
23.26742146,49.33227039,26.43795871,24.65764764,21.78727281,0,59.63446971,kidneybeans,kidneybeans
23.43544773,78.07756872,21.58694281,23.97632707,27.55388229,7.229857906,113.0455757,kidneybeans,kidneybeans
9.253597048,56.40791494,19.82753559,33.70676785,13.66611485,5.125108348,128.8626967,kidneybeans,kidneybeans
22.57177566,63.94193415,16.39246681,28.70419034,25.20018827,14,131.1799361,kidneybeans,kidneybeans
28.58068624,59.06905669,23.21511602,11.17838214,22.82030595,3.594579568,144.1447987,kidneybeans,kidneybeans
22.33504895,54.47134495,16.59081105,17.88528842,11.93740547,6.907982311,81.12980452,kidneybeans,kidneybeans
27.33281837,77.51428658,23.31242341,24.24508141,15.44510215,6.447413711,138.7551512,kidneybeans,kidneybeans
28.04176466,60.70210664,27.28320149,23.54337502,28.35885456,10.51727388,134.6077241,kidneybeans,kidneybeans
8.931436787,77.11140125,28.11631172,11.88880523,12.46175128,0,91.39023804,kidneybeans,kidneybeans
0.025242195,73.32429149,5.097009358,20.32367253,27.54902353,10.27260283,67.59012049, kidneybeans ,kidneybeans
29.51193384,81.22299855,17.07030534,25.12889773,19.33554522,3.004889799,115.2834411,kidneybeanj,kidneybeans
23.71472586,73.80139861,14.12212024,16.17267993,20.52238121,0,79.15816957,kidneybeanw,kidneybeans
7.440248215,51.01539669,17.45495499,22.7271082,77.86138163,14,138.1159406,kidneybeans,kidneybeans
19.07951934,70.23105551,22.03010383,24.27544289,23.08807518,10.79441578,110.6586574,kidneybeans,kidneybeans
18.71390473,71.94250969,15.14927865,28.7263621,21.23092029,1.184092652,69.46870486,kidneybeans,kidneybeans
19.76743519,70.35772818,17.33166586,25.96343512,16.92496968,7.783304846,150.1121894,kidneybeanl,kidneybeans
38.10562287,66.12655459,19.39702602,21.41531378,5.483744264,11.54575682,122.3556904,kidneybeans,kidneybeans
37.40668769,79.58433731,18.26938303,14.28684505,24.8675167,2.175249735,79.75777264,kidneybeans,kidneybeans
14.66274767,76.87062619,17.19215163,18.46863762,28.29912711,2.570341159,139.3133357,kidneybeans,kidneybeans
19.3241451,59.5284166,20.57308575,15.96611197,19.59270417,14,109.6382454,kidneybeans,kidneybeans
37.40668769,83.06946705,25.38498772,11.91532027,16.55031863,3.665323696,96.16730084,kidneybeans,kidneybeans
35.11190137,56.59897717,18.70882054,20.88634971,15.92796871,11.23424283,96.90628383,kidneybeans,kidneybeans
21.66332728,73.861531,21.49484464,19.11103587,21.65943751,14,84.14129778,kidneybeans,kidneybeans
16.06661972,83.53669424,27.63734503,29.2812343,23.75235193,12.68064771,56.0345662,kidneybeans,kidneybeans
41.51647165,74.09207858,18.89990353,18.23109055,27.03050847,7.466219762,107.5411804,kidneybeans,kidneybeans
37.78706877,71.62814154,22.38650351,22.8990745,17.18069691,7.910599277,54.26207196,kidneybeans,kidneybeans
15.31364641,235.6759423,32.27430147,19.61820238,25.09245994,5.123523555,103.4680981,kidneybeans,kidneybeans
0.065313347,63.10315011,16.610458,19.80490127,25.94445209,7.100300558,130.6154403,kidneybeans,kidneybeans
31.9262804,64.94760142,13.18783795,32.72445703,21.50797278,10.45391701,127.0798024,kidneybeans,kidneybeans
18.55804222,60.85616723,10.92896529,24.37691925,20.30074176,4.342560387,131.6018258,kidneybeans,kidneybeans
0.64059763,52.87371254,24.65028497,15.11592993,13.82917631,5.315566417,127.0273688,kidneybeans,kidneybeans
21.83481578,65.61131676,32.27430147,19.25478739,15.0785449,0,281.9863523,kidneybeans,kidneybeans
10.77265416,90.29474916,18.13672304,29.3949488,17.628293,7.423556938,96.09363679,kidneybeans,kidneybeans
4.926801825,76.84999821,14.47175912,26.41679531,15.93312351,1.945789351,91.34996839,kidneybeans,kidneybeans
29.16391664,66.01440422,3.768957991,25.73798104,26.7796497,5.420060022,150.0725357,kidneybeanx,kidneybeans
38.03100186,72.97327458,14.90313464,22.55134423,25.85609329,0,128.3298928,kidneybeans,kidneybeans
39.93841993,56.46163024,11.34771013,15.61577785,19.92196615,0,105.171018,kidneybeanj,kidneybeans
22.82302134,73.2112365,27.78284441,14.01349597,79.26894506,0,107.7161322,kidneybeans,kidneybeans
0.4775426,70.87047298,11.40410338,28.95850732,18.70177305,6.552611368,100.3238069,kidneybeans,kidneybeans
10.10208785,70.56766213,25.04669402,29.01826018,18.83951391,1.672621982,64.41952311,kidneybeans,kidneybeans
25.50326723,53.48995164,13.29356,16.78326859,21.97550775,0,101.7668607,kidneybeans,kidneybeans
37.40668769,60.91155063,32.27430147,22.06974802,29.54269178,2.437987701,114.6082866,kidneybeank,kidneybeans
37.40668769,51.01539669,26.61581654,14.58000658,19.93767445,5.846534348,114.899463,kidneybeans,kidneybeans
32.74863544,73.15586184,30.36148051,5.388030809,31.54446833,0,79.1367055,kidneybeans,kidneybeans
11.45140474,74.80977061,22.95607883,25.96343512,30.55622677,2.642055067,65.46711259,kidneybeans,kidneybeans
29.3100608,51.01539669,9.95971415,26.51187077,23.53111054,10.35018651,93.47741386,kidneybeans,kidneybeans
24.9749989,74.01839538,24.06868721,18.56580938,27.45834748,8.314810201,94.25771868,kidneybeans,kidneybeans
28.64725477,75.51742601,29.33491101,22.8879176,19.31479459,10.41779126,52.5109765,kidneybeans,kidneybeans
34.30961521,63.49006073,12.58461489,23.94645926,16.89089088,1.988702034,82.53655889,kidneybeans,kidneybeans
0.870870955,68.8424775,32.27430147,19.308277,20.79495042,8.808638851,96.16730084,kidneybeans,kidneybeans
18.58280823,63.00855698,23.00859374,33.65315653,26.266996,6.135003382,87.94528429,kidneybeans,kidneybeans
9.029980234,59.67034458,25.26181621,12.89868566,19.51257792,11.91989167,114.608347,kidneybeans,kidneybeans
24.1377571,62.38144494,21.10918018,23.34242936,20.73274072,7.188688603,119.5403063, kidneybeans ,kidneybeans
10.41487165,73.6108776,31.79480978,21.21143817,79.26894506,12.96574985,134.9537491,kidneybeans,kidneybeans
18.88949059,77.36457665,19.77875399,39.76471866,13.81355721,0,135.7587221,kidneybeans,kidneybeans
37.48766866,62.34501137,25.43525456,27.69939041,20.51428431,6.51390617,121.188107,kidneybeans,kidneybeans
17.42555735,63.21817878,20.01797068,22.98987865,19.75563031,5.884244764,113.4821598,kidneybeans,kidneybeans
32.63337487,75.21125743,17.14640983,29.34707174,24.30699029,6.819849716,60.04875847,kidneybeans,kidneybeans
17.77044144,75.05693793,16.02318417,25.96343512,24.46657068,1.09262027,149.7566702,kidneybeans,kidneybeans
0.833717823,63.57268496,25.03329887,22.50097151,18.38794654,14,114.4962314,kidneybeans,kidneybeans
38.60047274,61.9728157,21.60527572,25.96343512,22.62143639,9.826951159,126.1045644,kidneybeans,kidneybeans
37.40668769,59.4597195,18.21240092,19.55743654,22.13304236,7.617498921,134.7377225, kidneybeans ,kidneybeans
9.958290575,66.1371656,18.94266609,29.48494858,30.68065505,4.163466401,138.5394062,kidneybeans,kidneybeans
15.98818367,246.0956482,25.549974,23.64336639,23.28270993,5.477480668,101.8122681,kidneybeans,kidneybeans
11.32108523,51.01539669,18.72340951,15.29760873,21.98014421,14,76.05047822,kidneybeans,kidneybeans
4.453419705,78.43640297,28.77447008,23.88732449,28.77926778,0.692336861,210.7556398,kidneybeane,kidneybeans
18.25476683,70.47190719,23.58173428,16.01856228,27.09873069,0.341238531,66.25406706,kidneybeane,kidneybeans
36.08499006,79.16348158,19.71258508,8.292347134,23.57161709,0.25325642,89.21005293,kidneybeans,kidneybeans
42.28943652,69.31952556,17.14476627,22.42347895,26.61418012,7.74071584,77.03562665,kidneybeans,kidneybeans
10.12487726,51.01539669,33.9785102,14.38049439,17.54165239,3.407195409,111.2276345,kidneybeans,kidneybeans
25.94407795,84.43317513,3.76188672,30.20465226,16.64923002,10.93139296,84.28413726,kidneybeans,kidneybeans
12.5321469,74.6653336,30.17737029,33.79877694,79.26894506,0,121.6230641,kidneybeans,kidneybeans
5.592373118,51.62925495,19.00241052,32.00743192,17.38599226,5.807124026,152.35164,kidneybeans,kidneybeans
18.32235491,51.01539669,17.19682585,28.51776405,12.97648801,14,142.5957828,kidneybeanh,kidneybeans
28.85313481,68.18863798,31.50876879,24.73345104,19.37354877,10.54796032,108.5511773,kidneybeans,kidneybeans
29.21060484,66.08711145,19.17818381,22.65280439,15.42302105,7.351538376,141.0827882,kidneybeans,kidneybeans
17.60913474,59.96857283,24.17902613,15.75298199,22.99564958,2.696043659,129.2781234,kidneybeans,kidneybeans
5.664246059,67.99351473,19.32769272,20.12143916,31.51581488,10.13720426,115.7211598,kidneybeanj,kidneybeans
10.16670069,74.241215,27.52411802,27.85602629,13.87191576,6.679188363,80.27012892,kidneybeans,kidneybeans
9.032848338,79.58988402,21.94687958,25.96343512,79.26894506,4.173378222,124.0726628,kidneybeans,kidneybeans
17.34034105,72.69038763,26.46904098,15.53978528,19.98983398,10.22469044,133.2994306,kidneybeans,kidneybeans
32.05286455,82.92293027,11.94880627,15.89165793,21.55161923,6.628318185,79.51629782,kidneybeans,kidneybeans
28.07473897,79.78975857,36.31081353,20.51343692,57.80622487,1.713934819,96.16730084,kidneybeans,kidneybeans
10.53831795,67.95792449,19.48134347,24.81791009,21.37270172,7.32393924,147.6652941,kidneybeans,kidneybeans
8.656477048,53.86925136,16.70137261,21.3692747,22.93258312,4.861996206,75.84882362,kidneybeans,kidneybeans
26.87734213,68.09096278,16.73153736,17.94184625,24.23897849,1.68782647,225.931239,kidneybeans,kidneybeans
38.46288753,66.5905342,9.280905703,22.42942509,18.95718926,14,96.12890007, kidneybeans ,kidneybeans
35.18534194,78.24546801,23.00954292,25.96343512,33.8918552,1.43655449,89.20643219,kidneybeans,kidneybeans
18.70599181,62.4471998,17.36268708,21.60400082,57.20274578,5.580088724,136.8237948,kidneybeans,kidneybeans
18.46759788,52.6925342,16.6752301,24.81819516,11.30216924,6.666087083,106.8004581,kidneybeans,kidneybeans
5.253774801,63.9197344,29.98165376,40.99743177,62.46252478,5.619419451,115.7276005,pigeonpeas,pigeonpeas
37.26698807,59.96820933,25.87769571,33.71819108,65.9736681,2.377858734,168.9248866,pigeonpeas,pigeonpeas
41.65924475,82.27090517,21.06185392,28.73864671,58.47247295,14,104.7272276, pigeonpeas , pigeonpeas 
29.60288227,44.32389928,21.76700801,33.01322855,40.49095436,12.00870894,132.8818139,pigeonpeas,pigeonpeas
9.273938108,79.36752025,10.27762406,20.94827425,60.6238759,5.218865759,179.249016,pigeonpeas,pigeonpeas
37.40668769,78.9826388,19.78565331,31.81762868,47.32627742,0,158.2170475,pigeonpeas,pigeonpeas
41.84328533,71.79957253,16.42066339,22.51101646,53.18202651,6.666087083,142.0646382,pigeonpeas,pigeonpeas
40.75753719,51.64064718,14.40714881,37.25913805,38.29789819,6.007374579,202.5420527,pigeonpeas,pigeonpeas
27.88852947,56.976394,17.26007366,34.56650456,65.11247345,6.323609229,79.41623425,pigeonpeas,pigeonpeas
36.67020955,52.85733653,83.84617377,32.59093144,62.0051115,1.175448036,127.8788776,pigeonpeas,pigeonpeas
37.40668769,58.32411225,14.06537366,33.05276366,59.66186794,3.983488262,107.8839928, pigeonpeal ,pigeonpeas
6.900267778,64.29781048,10.4968014,39.77449426,36.45169476,8.948768771,173.5972511,pigeonpeas,pigeonpeas
33.5632299,70.08642564,20.97695917,35.71356781,45.75071834,5.064732545,96.45607419,pigeonpeas,pigeonpeas
16.6182355,85.77445949,23.12918075,31.84135226,56.42264486,6.25571246,120.2111498,pigeonpeas,pigeonpeas
29.73885575,71.9277562,11.70518101,24.39738556,52.57863305,4.947093811,111.3787006,pigeonpeas,pigeonpeas
46.47938924,65.22135302,27.02030193,36.42492777,43.95805651,0,83.24664858,pigeonpeas,pigeonpeas
17.30155244,51.01539669,14.59085384,27.86933095,33.82975153,0,190.6238062,pigeonpeas,pigeonpeas
7.527567386,67.00209638,19.91176029,18.92063736,31.36410328,0,122.3095748,pigeonpeas,pigeonpeas
21.13948114,68.75483363,28.24911628,31.08623199,33.16306954,14,168.5727515,pigeonpeas,pigeonpeas
10.34211518,64.55138106,28.04930167,22.67982066,44.60355975,10.77471456,120.7089542,pigeonpeau,pigeonpeas
25.47341932,61.49132332,15.62180497,22.18423565,51.05353442,0,191.4797949,pigeonpeas,pigeonpeas
37.40668769,79.68633766,20.61167745,27.76772472,53.86031492,0,173.1506418,pigeonpeas,pigeonpeas
9.698333613,57.0776677,25.2637058,12.69308537,48.23917931,2.667976159,182.8455797,pigeonpeas,pigeonpeas
18.17278855,77.28424382,19.61319616,22.99609691,48.37509352,6.674213587,119.7418058,pigeonpeas,pigeonpeas
18.48292444,62.36249424,19.86032028,17.66609149,31.93463186,14,131.1712713,pigeonpeas,pigeonpeas
25.19658427,180.7140563,19.31155967,21.57252189,33.40986853,5.094663214,131.1275045,pigeonpeas,pigeonpeas
33.70389111,72.4868119,25.2809465,32.10618754,47.55465309,6.666087083,189.4963117,pigeonpeas,pigeonpeas
14.28609713,183.3408746,25.68514636,28.57543764,37.9339742,6.954644745,162.7387006,pigeonpeas,pigeonpeas
41.5277477,54.44836712,12.70592463,29.16600572,38.18458102,3.877880117,139.6412574,pigeonpeas,pigeonpeas
11.06017596,78.08116778,24.43463366,33.74255228,46.80737062,0,182.3877652,pigeonpeaa,pigeonpeas
16.9257467,198.0943,20.21266362,37.51710532,37.29018472,11.66858075,97.64183017,pigeonpeas,pigeonpeas
16.80704678,68.02042452,29.93381072,45.7692247,54.61515779,2.062499472,161.4574479,pigeonpeas,pigeonpeas
24.59148704,60.2796929,18.94748685,36.4213306,65.33044855,6.535842935,117.8814835,pigeonpeas,pigeonpeas
26.62408627,73.51560703,23.67253301,26.25691764,133.6765094,13.07821371,148.7992504,pigeonpeas,pigeonpeas
32.3247242,50.99986279,25.35961458,30.26567228,41.67934958,1.163971557,166.1948215,pigeonpeas,pigeonpeas
17.34010561,51.01539669,19.62648711,21.58008754,31.24327787,6.666087083,203.3260354,pigeonpeas,pigeonpeas
31.95424603,66.71278126,16.39678411,26.48581797,25.77778107,13.02333501,85.40248156,pigeonpeas,pigeonpeas
37.40668769,65.02037478,13.99444537,33.01699081,31.68078229,13.64849819,190.1180031,pigeonpeas,pigeonpeas
19.24242741,65.50305817,16.40103524,18.13681717,43.97901947,8.925976416,83.98398056,pigeonpeas,pigeonpeas
45.09183241,64.23596384,27.76952788,25.96343512,31.9324416,4.42211112,113.1568047,pigeonpeas,pigeonpeas
8.188289374,57.83879957,14.20571504,41.03639873,31.59102917,5.572129546,161.1612777,pigeonpeas,pigeonpeas
4.950959245,56.01045364,27.6034612,32.7303984,28.12479875,4.900167228,191.6497959,pigeonpeas,pigeonpeas
1.238048049,68.75261666,9.207111347,39.86476303,50.27821422,0,130.7414773,pigeonpeas,pigeonpeas
1.900421398,78.18981628,25.73586306,26.86971064,53.19814319,6.54051445,146.2737305,pigeonpeas,pigeonpeas
12.94350574,216.1688478,21.6620055,16.52271555,37.68639778,1.9225398,166.2045974,pigeonpeas,pigeonpeas
25.0197212,76.6837089,25.28722283,30.87111226,47.52133201,10.16895446,87.96784894,pigeonpeas,pigeonpeas
37.40668769,71.80338857,23.08185031,21.8383863,44.56469761,8.071827968,198.1827769,pigeonpeas,pigeonpeas
25.41269574,53.35206012,23.56767674,33.90950825,58.0002208,4.423300482,174.6027415,pigeonpeas,pigeonpeas
11.62205964,59.85187454,25.07617734,29.26469061,60.88057594,6.553138335,139.6561057,pigeonpeas,pigeonpeas
26.843189,67.36900593,32.27430147,40.57223755,30.23645589,14,142.2553285,pigeonpeas,pigeonpeas
3.848408383,65.50389766,18.04912564,16.10987802,59.32769664,3.236198482,175.3360962,pigeonpeas,pigeonpeas
27.65419804,65.45046142,32.27430147,25.96343512,38.4402357,4.914279342,175.9470546,pigeonpeas,pigeonpeas
13.13056106,62.35556406,15.33489224,23.99431071,55.07479258,0,136.4541123,pigeonpeax,pigeonpeas
3.56126749,57.4168766,19.13848474,31.22910756,44.67751465,10.71238529,123.900122,pigeonpeas,pigeonpeas
0.81294275,54.51022898,26.16141231,28.01085094,34.79259565,7.49770747,186.9364671,pigeonpeas,pigeonpeas
36.57639856,75.25364111,21.94383762,35.79028972,34.66945062,6.841995215,197.8301731,pigeonpeas,pigeonpeas
11.81599879,71.42022446,19.43521288,32.71322458,35.18542316,1.516365133,96.16730084,pigeonpeas,pigeonpeas
12.7108824,63.28398153,28.62425002,23.15506908,50.63179765,0,169.384386,pigeonpeas,pigeonpeas
12.28061363,72.699665,25.54534366,41.09933646,35.81887578,14,96.51200148,pigeonpeas,pigeonpeas
37.9736791,53.08657979,16.31464858,35.26860151,14.80365776,6.885067165,100.8821366,pigeonpeas,pigeonpeas
34.3132342,70.08566431,21.69461596,23.26708668,49.23620746,7.517722006,198.811553,pigeonpeas,pigeonpeas
