N,P,K,temperature,humidity,ph,rainfall,label,npk_total,npk_balance_score,climate_zone,ph_level,rainfall_category,growing_conditions_score
60.0,57.0,24.0,18.66116213,61.55327249,6.121294041,75.03247667,maize,141.0,0.701754549886412,Cool_Dry,Acidic,Low,81.96458555894802
71.0,52.0,18.0,25.10787449,55.97732754,5.790770203,78.16077693,maize,141.0,0.6364127495180311,Hot_Dry,Acidic,Low,84.80986911747051
61.0,59.0,17.0,23.34,59.24580604,6.47444292,105.0083144,maize,137.0,0.6476359990793799,Cool_Dry,Acidic,Low,86.87057888708212
88.0,38.0,32.0,25.08239719,65.92195844,6.455116637,62.49190812,maize,158.0,0.6313968380647387,Hot_Dry,Acidic,Low,90.2284487225805
65.0,60.0,22.0,25.36768364,72.52054555,6.606984086,107.9124111,maize,147.0,0.675713393074743,Hot_Humid,Neutral,Low,88.77690170997839
78.0,37.0,22.0,25.34217103,63.31801994,6.330554389,74.52082026,maize,137.0,0.6117013273707571,Hot_Dry,Acidic,Low,88.78562872157998
78.0,58.0,15.0,25.00933355,100.0,6.528631266,62.91359494,maize,151.0,0.6099127512734547,Hot_Humid,Neutral,Low,77.0420565396449
92.0,60.0,23.0,25.61707368,71.516474,5.721667141,69.93293255,maize,175.0,0.6281620328233533,Hot_Humid,Acidic,Low,84.75094159019234
79.0,59.0,17.0,20.37999665,63.73849998,6.644205485,108.5054416,maize,155.0,0.6201697918457861,Cool_Dry,Neutral,Low,85.10350480510253
91.0,55.0,15.0,18.09300227,72.61024172,6.376651091,78.96159541,maize,161.0,0.585342544021867,Cool_Humid,Acidic,Low,78.26519145471207
76.0,51.0,18.0,26.16985907,71.96246617,6.247040422,79.84925393,maize,145.0,0.6242588914288488,Hot_Humid,Acidic,Low,85.71433399073082
87.0,48.0,25.0,18.65396672,100.0,6.656730008,93.62039175,maize,160.0,0.6298553184955471,Cool_Humid,Neutral,Low,70.29436371522964
71.0,60.0,22.0,26.07470121,59.37147589,6.2048017,85.75692395,maize,153.0,0.664842302328552,Hot_Dry,Acidic,Low,87.002393700615
90.0,57.0,24.0,18.92851916,72.80086137,6.158860284,82.34162918,maize,171.0,0.6333333333333333,Cool_Humid,Acidic,Low,79.37648794822711
67.0,35.0,22.0,23.30546753,63.24648023,6.385684214,108.7603001,maize,124.0,0.6409043291714717,Cool_Dry,Acidic,Low,87.9162319886602
60.0,54.0,19.0,18.74826712,62.49878458,6.417820493,70.23401597,maize,133.0,0.6668992800625985,Cool_Dry,Acidic,Low,82.79468768948273
83.0,58.0,23.0,19.74213321,59.66263104,6.381201909,65.50861389,maize,164.0,0.6446142897056459,Cool_Dry,Acidic,Low,82.32001824858544
83.0,57.0,19.0,25.73044432,70.74739256,6.877869005,98.73771338,maize,159.0,0.6221609951609167,Hot_Humid,Neutral,Low,88.91996899421834
40.0,72.0,77.0,17.02498456,16.98861173,7.485996067,88.55123143,chickpea,189.0,0.7583521666593556,Cool_Dry,Neutral,Low,65.39540600051677
23.0,72.0,84.0,19.02061277,17.13159126,6.920251378,79.92698081,chickpea,179.0,0.648671904293674,Cool_Dry,Neutral,Low,67.10243046426908
39.0,58.0,85.0,25.61707368,15.40589717,5.996932037,68.54932919,chickpea,182.0,0.7240986900991535,Hot_Dry,Acidic,Low,71.08444486922482
22.0,72.0,85.0,18.86805647,15.65809214,6.391173589,88.51048983,chickpea,179.0,0.6420723809347594,Cool_Dry,Acidic,Low,64.33107847417871
36.0,67.0,77.0,18.36952567,19.56381041,7.152811172,79.26357665,chickpea,180.0,0.7373040090404337,Cool_Dry,Neutral,Low,68.768299264479
32.0,73.0,81.0,20.45078582,15.40312102,5.988992796,92.68373702,chickpea,186.0,0.7022561087587157,Cool_Dry,Acidic,Low,65.89960246027321
58.0,70.0,84.0,20.6543203,16.60820843,6.231049028,74.6631118,chickpea,212.0,0.8444921734343646,Cool_Dry,Acidic,Low,70.31654683033565
59.0,70.0,84.0,17.3348681,18.74926979,7.550808267,82.61734721,chickpea,213.0,0.8499943795831166,Cool_Dry,Alkaline,Low,68.04581454105794
42.0,62.0,75.0,18.17912258,18.90426935,7.010570541,81.84997529,chickpea,179.0,0.7821039564833578,Cool_Dry,Neutral,Low,69.69014712044739
28.0,74.0,81.0,18.01272266,18.30968112,8.753795334,81.98568791,chickpea,183.0,0.6793451016720844,Cool_Dry,Alkaline,Low,60.980799507309825
58.0,66.0,79.0,20.99373558,19.33470387,8.718192847,93.55280105,chickpea,203.0,0.8645794836358185,Cool_Dry,Alkaline,Low,68.78409390910099
43.0,66.0,79.0,19.46233971,15.22538951,7.976607593,74.58565097,chickpea,188.0,0.7746506752624412,Cool_Dry,Alkaline,Low,66.21585593884222
58.0,63.0,81.0,25.61707368,14.69765308,6.515499549,78.96514709,chickpea,202.0,0.8477048164232249,Hot_Dry,Neutral,Low,75.13619265120076
23.0,62.0,85.0,18.97424756,19.5161216,8.490127142,80.7108745,chickpea,170.0,0.6438745382538289,Cool_Dry,Alkaline,Low,62.8309058024612
27.0,62.0,77.0,18.19737048,14.71070537,6.576415562,70.18185181,chickpea,166.0,0.6832006109646923,Cool_Dry,Neutral,Low,64.64601883485427
28.0,72.0,84.0,18.72963144,19.18197264,6.481783043,71.58010169,chickpea,184.0,0.6753449036110539,Cool_Dry,Acidic,Low,66.50936273840789
50.0,56.0,76.0,20.99502153,19.8601304,7.966605025,73.50734019,chickpea,182.0,0.8167252562364885,Cool_Dry,Alkaline,Low,70.71488184946604
39.0,71.0,84.0,20.28155898,16.39535215,0.0,82.52339655,chickpea,194.0,0.7363082305001362,Cool_Dry,,Low,45.369940059079646
25.0,78.0,76.0,17.48042641,15.7559405,0.0,66.96980581,chickpea,179.0,0.6651392217660059,Cool_Dry,,Low,40.339273242704735
31.0,70.0,77.0,20.88818675,14.32313811,6.492546046,90.46228334,chickpea,178.0,0.7053492736052316,Cool_Dry,Acidic,Low,67.86937329518155
26.0,80.0,83.0,17.08498521,16.14565756,7.528599957,71.31007253,chickpea,189.0,0.662613645756624,Cool_Dry,Alkaline,Low,63.07626647015445
25.0,68.0,77.0,20.09340593,15.11279612,7.701446446,85.74904898,chickpea,170.0,0.6709484825721261,Cool_Dry,Alkaline,Low,65.83850478117877
31.0,78.0,76.0,25.61707368,14.99927489,8.519975748,89.31050665,chickpea,185.0,0.6988231140984119,Hot_Dry,Alkaline,Low,68.57644093245176
60.0,68.0,83.0,19.12065218,18.43475844,6.620900869,85.52950164,chickpea,211.0,0.8576240099599526,Cool_Dry,Neutral,Low,70.83362905503421
59.0,62.0,83.0,18.57665902,19.22008229,8.104396058,72.94940441,chickpea,204.0,0.8387120178571081,Cool_Dry,Alkaline,Low,67.51429888773556
22.0,67.0,78.0,17.16606398,14.42457525,6.204090835,72.32667516,chickpea,167.0,0.6523151214031649,Cool_Dry,Acidic,Low,61.35096002961276
36.0,65.0,80.0,18.2872007,16.67921616,6.051091339,74.87445574,chickpea,181.0,0.7295316113475577,Cool_Dry,Acidic,Low,64.56139670184126
59.0,60.0,84.0,19.03025305,18.66725565,7.690962338,94.70992037,chickpea,203.0,0.8270127711338824,Cool_Dry,Alkaline,Low,69.08855015850183
54.0,77.0,85.0,17.1418614,17.0662427,7.829211144,83.74606679,chickpea,216.0,0.8173136366215152,Cool_Dry,Alkaline,Low,65.51897754100173
43.0,68.0,81.0,17.47809436,17.93253975,6.761599706,78.92060234,chickpea,192.0,0.7681855206518963,Cool_Dry,Neutral,Low,67.38312469668628
28.0,76.0,82.0,20.56601874,14.25803981,14.0,83.75937135,chickpea,186.0,0.6768758676611711,Cool_Dry,Alkaline,Low,43.70060130660804
42.0,79.0,85.0,17.22385224,15.82069268,6.129533877,76.57580954,chickpea,206.0,0.7467443561933202,Cool_Dry,Acidic,Low,63.57958402972355
32.0,60.0,83.0,19.69141713,19.44225438,8.829273328,91.76071648,chickpea,175.0,0.6954864293389608,Cool_Dry,Alkaline,Low,63.48410026036164
22.0,78.0,76.0,17.84851658,19.09172907,0.0,76.32470713,chickpea,176.0,0.6487043851232893,Cool_Dry,,Low,41.73528031769656
31.0,79.0,75.0,18.8202251,16.1074793,14.0,89.73119396,chickpea,185.0,0.6983769109218687,Cool_Dry,Alkaline,Low,42.74699268459122
28.0,58.0,81.0,17.47500984,16.54314829,6.18042747,93.35034262,chickpea,167.0,0.6768510538173199,Cool_Dry,Acidic,Low,62.94273747665409
57.0,58.0,77.0,18.72649425,17.58406365,7.978996755,81.20176515,chickpea,192.0,0.8502788181271309,Cool_Dry,Alkaline,Low,67.74405388424591
49.0,55.0,78.0,18.65580107,16.17772668,7.863113671,81.70769297,chickpea,182.0,0.798512310097267,Cool_Dry,Alkaline,Low,66.49686123017611
46.0,76.0,77.0,18.2356751,19.68538502,6.967843048,83.74879344,chickpea,199.0,0.7901565048812172,Cool_Dry,Neutral,Low,70.14239589125073
54.0,61.0,77.0,18.81198127,15.21618225,6.206582193,77.5429424,chickpea,192.0,0.8444405176034111,Cool_Dry,Acidic,Low,67.48193063952976
38.0,60.0,76.0,18.65054116,17.80852431,8.868741443,77.92798682,chickpea,174.0,0.752476842118781,Cool_Dry,Alkaline,Low,62.60554207915584
59.0,55.0,79.0,20.36720401,16.89574311,8.766128654,82.2545577,chickpea,193.0,0.8334247256092793,Cool_Dry,Alkaline,Low,66.29989972308668
36.0,76.0,75.0,18.38120357,16.63805158,8.736337905,70.52056697,chickpea,187.0,0.7320917962434007,Cool_Dry,Alkaline,Low,61.897324012988896
57.0,68.0,81.0,17.17012591,17.30457712,8.081095263,72.78624223,chickpea,206.0,0.8510932160374524,Cool_Dry,Alkaline,Low,65.42056748665016
35.0,66.0,81.0,19.37101121,15.77458129,6.138243973,85.24819851,chickpea,182.0,0.7211417880225552,Cool_Dry,Acidic,Low,65.65749576602254
35.0,64.0,78.0,17.92845928,14.27327988,7.496645259,85.37378769,chickpea,177.0,0.7290096600772609,Cool_Dry,Neutral,Low,64.8103343004573
52.0,60.0,79.0,19.45339934,18.23490739,8.380185271,75.6317566,chickpea,191.0,0.8211335242602296,Cool_Dry,Alkaline,Low,66.85094250172106
27.0,76.0,83.0,19.12829388,14.92241479,6.289614016,89.61857826,chickpea,186.0,0.6701812078624606,Cool_Dry,Acidic,Low,64.55987431709536
57.0,60.0,84.0,19.1034283,17.26184541,6.586777189,75.49101167,chickpea,201.0,0.819084436691905,Cool_Dry,Neutral,Low,69.46917825180515
52.0,68.0,78.0,17.48504075,16.96070581,6.89655198,86.05078037,chickpea,198.0,0.8342299509541434,Cool_Dry,Neutral,Low,68.82053909325869
43.0,79.0,79.0,19.40751744,18.98030507,7.806747656,80.25064637,chickpea,201.0,0.7632317354485143,Cool_Dry,Alkaline,Low,67.97253134301424
44.0,74.0,85.0,20.19,19.63719995,7.150681303,78.26039559,chickpea,203.0,0.7612599644088069,Cool_Dry,Neutral,Low,71.46782098900032
24.0,55.0,78.0,17.30287885,15.15405941,6.64919573,75.57790384,chickpea,157.0,0.6588451360061383,Cool_Dry,Neutral,Low,63.51596933572715
29.0,77.0,75.0,17.50361137,15.48083156,0.0,72.9446671,chickpea,181.0,0.6896245671733052,Cool_Dry,,Low,40.75099097208149
20.0,60.0,78.0,18.17,14.70085967,6.358740355,90.7760707,chickpea,158.0,0.639516166191276,Cool_Dry,Acidic,Low,62.958287102122235
56.0,67.0,78.0,17.57445618,16.71826572,8.255450758,77.81891424,chickpea,201.0,0.8589743589743589,Cool_Dry,Alkaline,Low,65.21518408834433
37.0,66.0,85.0,20.93175255,18.91295403,6.456148474,78.06910795,chickpea,188.0,0.7216365281367607,Cool_Dry,Acidic,Low,69.88271983262533
49.0,71.0,76.0,19.71098332,17.63879418,6.613072145,85.57925437,chickpea,196.0,0.8197649585832552,Cool_Dry,Neutral,Low,70.45074556692884
59.0,69.0,80.0,19.07937684,17.86754927,8.165359297,69.40619137,chickpea,208.0,0.8684328328466109,Cool_Dry,Alkaline,Low,67.97404571026189
20.0,79.0,77.0,18.54988627,16.02542689,7.64867466,76.32565249,chickpea,176.0,0.63651943931846,Cool_Dry,Alkaline,Low,63.837182823006565
24.0,56.0,85.0,18.19903647,17.41333199,6.545888558,80.6405403,chickpea,165.0,0.643182381440707,Cool_Dry,Neutral,Low,64.77810019501194
51.0,72.0,75.0,18.88852533,14.99451145,7.104224797,80.1113384,chickpea,198.0,0.8346327381550649,Cool_Dry,Neutral,Low,69.7537735297057
57.0,73.0,85.0,18.49311205,14.72115044,7.358099622,91.94595352,chickpea,215.0,0.8361118984127122,Cool_Dry,Neutral,Low,68.2970261452872
22.0,64.0,82.0,19.48974337,17.17260319,6.4740245,87.51312796,chickpea,168.0,0.6452385358070598,Cool_Dry,Acidic,Low,66.018826212339
52.0,73.0,79.0,17.25769499,18.74943955,7.840339389,94.00287214,chickpea,204.0,0.8274776423794863,Cool_Dry,Alkaline,Low,66.46889763586445
29.0,75.0,75.0,19.62416326,18.71483156,7.064790365,88.4585692,chickpea,179.0,0.6919897890661996,Cool_Dry,Neutral,Low,69.35540967107123
44.0,59.0,78.0,20.67526473,19.85388984,7.599033472,84.78344008,chickpea,181.0,0.7797774441604216,Cool_Dry,Alkaline,Low,70.90257277898864
41.0,69.0,82.0,20.02381489,16.63294455,6.715587232,68.97806542,chickpea,192.0,0.7533637085741193,Cool_Dry,Neutral,Low,69.47737851915272
52.0,56.0,85.0,20.1187446,14.44228303,6.81712422,88.68168643,chickpea,193.0,0.7812886765821918,Cool_Dry,Neutral,Low,69.66986350823724
34.0,76.0,80.0,20.65691793,15.84572566,7.985417393,65.23811143,chickpea,190.0,0.7130899230318464,Cool_Dry,Alkaline,Low,66.62526201372485
42.0,74.0,83.0,19.2582557,14.2804191,7.545258424,65.78042032,chickpea,199.0,0.7548023290136182,Cool_Dry,Alkaline,Low,66.75107079060203
34.0,71.0,79.0,17.927806,15.85622899,7.728998197,74.63872762,chickpea,184.0,0.7186915211935296,Cool_Dry,Alkaline,Low,64.38218224612335
27.0,73.0,79.0,19.16288268,15.83500655,7.354973451,82.69766829,chickpea,179.0,0.6771419308462279,Cool_Dry,Neutral,Low,66.36092264253995
30.0,70.0,79.0,20.26942271,19.96978871,7.313122235,69.64449182,chickpea,179.0,0.695822265830906,Cool_Dry,Neutral,Low,69.80214683757417
57.0,57.0,75.0,17.09104223,18.25142068,7.785039076,87.27444866,chickpea,189.0,0.858400620238012,Cool_Dry,Alkaline,Low,66.89332927966134
27.0,79.0,82.0,17.07,17.54024066,6.307004923,70.87150577,chickpea,188.0,0.6695778612123522,Cool_Dry,Acidic,Low,63.1468212140822
32.0,71.0,85.0,20.62767492,14.44008871,6.403982316,92.06630306,chickpea,188.0,0.6952781304343857,Cool_Dry,Acidic,Low,67.08401820005035
31.0,76.0,82.0,20.8248451,17.85057083,7.599279991,79.20509212,chickpea,189.0,0.6932621106013281,Cool_Dry,Alkaline,Low,68.58037481526831
33.0,75.0,84.0,19.46210401,18.72831993,7.217018459,68.81405149,chickpea,192.0,0.7015904109184878,Cool_Dry,Neutral,Low,68.81446707844667
47.0,80.0,77.0,17.18248372,16.42891834,7.561108006,72.85017344,chickpea,204.0,0.7884214504356009,Cool_Dry,Alkaline,Low,65.70226705458015
54.0,62.0,80.0,17.48911699,16.39055394,7.489545074,79.45758333,chickpea,196.0,0.8306845772044604,Cool_Dry,Neutral,Low,67.15631587549579
47.0,79.0,78.0,17.48395377,14.76014523,6.609696734,65.11365631,chickpea,204.0,0.7889234644516894,Cool_Dry,Neutral,Low,66.04225251193489
35.0,57.0,83.0,19.48316794,17.44534641,7.476800943,80.4986291,chickpea,175.0,0.7082632072178194,Cool_Dry,Neutral,Low,67.55195378087288
53.0,73.0,77.0,19.71359733,18.09665739,7.325451279,73.64476535,chickpea,203.0,0.8403201224056223,Cool_Dry,Neutral,Low,71.26064608999157
45.0,61.0,78.0,19.48649305,16.06240074,6.489389282,81.5284269,chickpea,184.0,0.7879830016639989,Cool_Dry,Acidic,Low,68.49768842459866
37.0,78.0,79.0,19.95264829,14.82633099,7.786366322,88.6810311,chickpea,194.0,0.7296092331542026,Cool_Dry,Alkaline,Low,66.4293464572379
30.0,75.0,81.0,19.41789736,16.80472243,6.408437886,68.4951189,chickpea,186.0,0.689849160994122,Cool_Dry,Acidic,Low,66.44909299693738
37.0,55.0,82.0,19.45591848,18.02235902,8.423873703,78.44910564,chickpea,174.0,0.7191612796432443,Cool_Dry,Alkaline,Low,64.57674109001873
53.0,65.0,76.0,20.19137759,16.41998269,8.719960893,77.33795356,chickpea,194.0,0.8489749385766466,Cool_Dry,Alkaline,Low,66.38181236222523
22.0,60.0,85.0,18.8392908,14.74071856,0.0,94.78189594,chickpea,167.0,0.6369954636800066,Cool_Dry,,Low,41.01656537206168
60.0,61.0,78.0,20.71219282,19.83643308,6.317153205,94.03659867,chickpea,199.0,0.8676771359776003,Cool_Dry,Acidic,Low,72.39883288844212
42.0,67.0,77.0,18.99424448,15.9362937,7.114405288,78.69707199,chickpea,186.0,0.7747312033549767,Cool_Dry,Neutral,Low,69.00847085958304
39.0,76.0,76.0,19.96837462,15.57324389,8.135900726,69.15759062,chickpea,191.0,0.7487674350685966,Cool_Dry,Alkaline,Low,65.87031912669062
35.0,63.0,76.0,17.81564548,17.60756635,7.714153038,90.82097601,chickpea,174.0,0.7346205276219133,Cool_Dry,Alkaline,Low,65.2927794679987
30.0,65.0,82.0,20.71424384,15.27824066,7.103798069,76.77888672,chickpea,177.0,0.6899443186247601,Cool_Dry,Neutral,Low,69.1615179989018
57.0,56.0,78.0,17.34150229,18.75626255,8.861479668,67.9545435,chickpea,191.0,0.8367310370264113,Cool_Dry,Alkaline,Low,63.110228951715044
48.0,65.0,78.0,17.43732714,14.33847406,7.861128148,73.0926704,chickpea,191.0,0.8088657226324724,Cool_Dry,Alkaline,Low,64.54144706460549
36.0,56.0,83.0,18.89780215,19.76182946,7.4526709,69.09512477,chickpea,175.0,0.7120763643050143,Cool_Dry,Neutral,Low,67.90291171884755
40.0,58.0,75.0,18.59190771,14.77959596,7.168096055,89.60982451,chickpea,173.0,0.7671597368528281,Cool_Dry,Neutral,Low,67.73760092010052
49.0,69.0,82.0,18.31561493,15.36143547,7.26311855,81.78710463,chickpea,200.0,0.8004167592079188,Cool_Dry,Neutral,Low,67.95560840455398
13.0,60.0,25.0,17.13692774,20.59541693,5.68597166,128.256862,kidneybeans,98.0,0.57222998827052,Cool_Dry,Acidic,Low,60.23726890011369
25.0,70.0,16.0,19.63474332,18.90705639,5.759237003,106.3598183,kidneybeans,111.0,0.561193168289064,Cool_Dry,Acidic,Low,62.626203697308746
31.0,55.0,22.0,22.91350245,21.33953114,5.873171894,109.225556,kidneybeans,108.0,0.6784935363857202,Cool_Dry,Acidic,Low,70.24919955178034
0.0,64.0,16.0,16.43340342,24.24045875,5.926676985,140.3717815,kidneybeans,80.0,0.4446421422851422,Cool_Dry,Acidic,Low,59.1028838329446
2.0,61.0,20.0,22.13974653,23.02251117,5.95561668,76.64128258,kidneybeans,83.0,0.47779729019497286,Cool_Dry,Acidic,Low,66.24851319978956
26.0,65.0,22.0,17.84806561,18.77621951,5.949949081,143.0984171,kidneybeans,113.0,0.6132402259071823,Cool_Dry,Acidic,Low,62.15392428503376
17.0,57.0,21.0,19.88,20.31564139,5.789214289,60.91974792,kidneybeans,95.0,0.589729348527774,Cool_Dry,Acidic,Low,64.14006051533569
26.0,80.0,18.0,19.32509638,23.3334788,5.581021521,104.7783947,kidneybeans,124.0,0.5506874025326449,Cool_Dry,Acidic,Low,63.110498347586976
17.0,59.0,17.0,18.4167001,23.42829938,5.689858133,132.9801054,kidneybeans,93.0,0.5610990603622178,Cool_Dry,Acidic,Low,62.65382760773887
27.0,59.0,22.0,21.81167649,23.20591245,5.794158504,130.0608093,kidneybeans,108.0,0.6419989290080063,Cool_Dry,Acidic,Low,68.63276453903924
28.0,58.0,24.0,19.72702528,18.28173015,5.748190463,143.7630894,kidneybeans,110.0,0.6636523197845645,Cool_Dry,Acidic,Low,64.50616305833964
25.0,57.0,19.0,17.15432954,19.87070659,5.566522896,87.99669731,kidneybeans,101.0,0.622357239379053,Cool_Dry,Acidic,Low,60.55535860755907
28.0,80.0,17.0,19.62207826,18.67170854,5.809419584,144.1567454,kidneybeans,125.0,0.5532185565150488,Cool_Dry,Acidic,Low,62.54021848955372
25.0,60.0,22.0,21.63149148,21.17919701,5.887263027,134.3649948,kidneybeans,107.0,0.6280086916622615,Cool_Dry,Acidic,Low,67.68974799523424
12.0,78.0,23.0,16.06522754,18.72479695,5.99812453,88.06638775,kidneybeans,113.0,0.5157929446475968,Cool_Dry,Acidic,Low,58.21785024314974
6.0,77.0,25.0,20.61162204,24.36314135,5.792744849,69.63833855,kidneybeans,108.0,0.4948048793311931,Cool_Dry,Acidic,Low,64.68885747610737
22.0,79.0,17.0,21.42451099,20.39659714,5.912289889,116.5206923,kidneybeans,118.0,0.5331415955575488,Cool_Dry,Acidic,Low,65.33241118513999
27.0,80.0,15.0,19.07096165,21.21092266,14.0,86.21917578,kidneybeans,122.0,0.5403869345109679,Cool_Dry,Alkaline,Low,41.850939847142435
10.0,55.0,23.0,21.18853178,19.63438599,5.728233081,137.1948633,kidneybeans,88.0,0.5588131299883526,Cool_Dry,Acidic,Low,64.61216294428354
23.0,65.0,20.0,23.0429097,22.42610972,5.833940084,108.3684316,kidneybeans,108.0,0.5886249094578326,Cool_Dry,Acidic,Low,68.88491694454126
19.0,78.0,16.0,20.65375833,23.10538637,5.967533236,67.71768947,kidneybeans,113.0,0.5186206569893289,Cool_Dry,Acidic,Low,65.3562289011712
19.0,65.0,25.0,18.09551014,18.29318436,5.625096446,144.7902323,kidneybeans,109.0,0.5923269295680764,Cool_Dry,Acidic,Low,60.686621062108784
22.0,70.0,19.0,18.23775702,21.07643273,5.515615023,69.44951585,kidneybeans,111.0,0.5638681571403461,Cool_Dry,Acidic,Low,60.967616929719014
37.0,64.0,22.0,17.48189735,18.8251973,5.954665349,121.9401369,kidneybeans,123.0,0.6582771475525218,Cool_Dry,Acidic,Low,62.650942231764716
11.0,71.0,17.0,19.9191786,21.47324158,5.74644777,82.68554379,kidneybeans,99.0,0.49965612088273337,Cool_Dry,Acidic,Low,62.67810355688543
18.0,79.0,20.0,20.27514686,23.2353604,5.877347515,139.7521543,kidneybeans,117.0,0.5294924087789075,Cool_Dry,Acidic,Low,64.84722832378694
21.0,63.0,17.0,15.77370214,19.2303162,5.979973965,108.3441414,kidneybeans,101.0,0.5691870551156707,Cool_Dry,Acidic,Low,59.06550900685188
24.0,80.0,22.0,16.71170642,19.17651433,5.635993966,96.77285817,kidneybeans,126.0,0.5605668806103477,Cool_Dry,Acidic,Low,58.76951762939376
34.0,60.0,22.0,17.66148158,100.0,5.635231778,100.6711761,kidneybeans,116.0,0.6656138906629495,Cool_Humid,Acidic,Low,66.17034502629195
16.0,75.0,21.0,18.50692825,23.61670065,5.679224346,87.0513289,kidneybeans,112.0,0.5329581113863925,Cool_Dry,Acidic,Low,62.23376662443114
17.0,77.0,23.0,24.51324787,20.81527638,5.670062975,64.19497947,kidneybeans,117.0,0.5413251560257626,Cool_Dry,Acidic,Low,68.49850100599878
37.0,72.0,18.0,18.87614998,24.54038287,5.724242065,105.4120514,kidneybeans,127.0,0.6071423682744995,Cool_Dry,Acidic,Low,64.67655779835812
40.0,73.0,20.0,21.59343016,20.31871249,5.811314232,61.13872036,kidneybeans,133.0,0.6235547692234853,Cool_Dry,Acidic,Low,66.95279468141476
